-0.000062,-0.018472
-0.000044,-0.020276
0.000021,-0.022073
0.000133,-0.023859
0.00029,-0.025633
0.000493,-0.027394
0.000741,-0.029141
0.001036,-0.030872
0.001376,-0.032586
0.00176,-0.034284
0.002187,-0.035963
0.002657,-0.037622
0.003172,-0.03926
0.003731,-0.040876
0.004334,-0.042468
0.004982,-0.044035
0.005675,-0.045576
0.006413,-0.047088
0.007196,-0.048571
0.008027,-0.050021
0.008904,-0.051438
0.009829,-0.052819
0.010802,-0.054161
0.011825,-0.055462
0.012899,-0.056718
0.014024,-0.057926
0.0152,-0.059083
0.016429,-0.060184
0.017713,-0.061223
0.019052,-0.062194
0.020446,-0.063094
0.021892,-0.06392
0.023387,-0.064671
0.024928,-0.065346
0.026514,-0.065942
0.028143,-0.066452
0.029814,-0.06687
0.031525,-0.067191
0.033273,-0.067407
0.035055,-0.06751
0.036869,-0.067495
0.038713,-0.067359
0.040579,-0.067087
0.042457,-0.066654
0.04436,-0.066086
0.046312,-0.065458
0.048321,-0.064795
0.050391,-0.064096
0.052527,-0.063361
0.054733,-0.062593
0.057014,-0.061791
0.059374,-0.060957
0.061822,-0.060094
0.064365,-0.059205
0.067013,-0.058294
0.069774,-0.05736
0.072659,-0.056401
0.075679,-0.055413
0.078844,-0.054392
0.082165,-0.053334
0.085656,-0.052232
0.089325,-0.051082
0.093186,-0.04988
0.097249,-0.048625
0.101527,-0.047316
0.106035,-0.045954
0.11079,-0.044538
0.115812,-0.043066
0.121119,-0.041535
0.126731,-0.039943
0.132665,-0.038288
0.138934,-0.036572
0.145547,-0.034797
0.152513,-0.032968
0.159837,-0.031088
0.167521,-0.029164
0.17556,-0.027203
0.183946,-0.025214
0.192662,-0.023208
0.201689,-0.021196
0.211005,-0.019189
0.220586,-0.017197
0.230406,-0.015232
0.240438,-0.013304
0.250656,-0.011421
0.261037,-0.009593
0.271561,-0.007826
0.282206,-0.006126
0.292954,-0.004498
0.303791,-0.002948
0.314703,-0.001478
0.325681,-0.000091
0.336715,0.001212
0.347796,0.002426
0.358917,0.003552
0.370074,0.004588
0.381262,0.005533
0.392479,0.006386
0.403721,0.007147
0.414988,0.007814
0.426278,0.008388
0.437592,0.008869
0.448929,0.009255
0.460291,0.009547
0.471679,0.009744
0.4831,0.009845
0.494559,0.009849
0.506062,0.009756
0.517618,0.009564
0.52924,0.009271
0.540956,0.008874
0.552786,0.008372
0.56473,0.007762
0.576854,0.00702
0.58931,0.006148
0.602147,0.0052
0.615238,0.004227
0.628449,0.003258
0.641723,0.002322
0.655079,0.001429
0.668553,0.000577
0.682144,-0.000239
0.695816,-0.001022
0.709512,-0.001768
0.72319,-0.002471
0.736828,-0.003131
0.750414,-0.003745
0.763933,-0.004315
0.777359,-0.004838
0.790659,-0.005316
0.803794,-0.005748
0.816724,-0.006133
0.829411,-0.006473
0.84181,-0.006767
0.853869,-0.007018
0.865531,-0.007226
0.876747,-0.007396
0.887479,-0.007529
0.897701,-0.007628
0.907403,-0.007699
0.91659,-0.007744
0.925263,-0.007766
0.933424,-0.007769
0.941076,-0.007756
0.948231,-0.00773
0.954912,-0.007693
0.961147,-0.007648
0.966974,-0.007597
0.97243,-0.00754
