0,0
0.000164,-0.002517
0.000706,-0.005031
0.001622,-0.007481
0.002899,-0.009839
0.004523,-0.012079
0.006475,-0.014175
0.008733,-0.016103
0.011268,-0.01784
0.014053,-0.019366
0.017054,-0.020666
0.020236,-0.021718
0.023561,-0.022515
0.026992,-0.023049
0.030487,-0.023314
0.034006,-0.023296
0.037506,-0.022989
0.040948,-0.022384
0.044288,-0.021476
0.065298,-0.015327
0.086449,-0.009437
0.107735,-0.003839
0.129149,0.00147
0.150683,0.006489
0.17233,0.011215
0.194084,0.015648
0.215937,0.019785
0.237881,0.023625
0.25991,0.027166
0.282017,0.030409
0.304194,0.033351
0.326433,0.035991
0.348727,0.03833
0.37107,0.040365
0.393452,0.042097
0.415868,0.043524
0.438309,0.044646
0.460768,0.045464
0.483239,0.045976
0.505712,0.046182
0.528181,0.046083
0.550639,0.045677
0.573078,0.044968
0.59549,0.04395
0.640433,0.041597
0.685377,0.039224
0.730321,0.03683
0.775265,0.034417
0.820211,0.031983
0.865156,0.029529
0.910102,0.027052
0.955049,0.024554
0.999996,0.02203
0.978904,0.028252
0.957661,0.034198
0.936276,0.039867
0.914755,0.04526
0.893103,0.050371
0.871328,0.055202
0.849436,0.059748
0.827434,0.064011
0.805329,0.067988
0.783128,0.071678
0.760837,0.07508
0.738464,0.078192
0.716014,0.081014
0.693497,0.083545
0.670917,0.085784
0.648283,0.087732
0.6256,0.089386
0.602877,0.090746
0.58012,0.091811
0.557336,0.092577
0.534532,0.093043
0.511716,0.093209
0.488894,0.093076
0.466073,0.092642
0.44326,0.091909
0.420463,0.090875
0.397689,0.089543
0.374944,0.087912
0.352235,0.085983
0.32957,0.083756
0.306956,0.081232
0.284398,0.078411
0.261906,0.075295
0.239485,0.071885
0.217142,0.068181
0.194883,0.064185
0.172718,0.059898
0.150651,0.055321
0.128689,0.050455
0.10684,0.045303
0.085109,0.039866
0.063506,0.034145
0.042034,0.028143
0.020699,0.021963
0.017494,0.020877
0.014465,0.019545
0.011648,0.01799
0.009074,0.016226
0.006777,0.014275
0.00478,0.012158
0.003108,0.009901
0.00178,0.007531
0.000814,0.005067
0.000216,0.002585
