0.999926,0.022586
0.978807,0.029645
0.957537,0.036374
0.936127,0.042772
0.914581,0.048837
0.892905,0.054565
0.871108,0.059958
0.849195,0.06501
0.827173,0.069723
0.80505,0.074094
0.782832,0.078122
0.760525,0.081805
0.738138,0.085143
0.715674,0.088134
0.693145,0.090777
0.670554,0.093072
0.647909,0.095019
0.625219,0.096615
0.602489,0.097862
0.579726,0.098757
0.556936,0.099299
0.534129,0.099486
0.51131,0.09932
0.488486,0.0988
0.465666,0.097925
0.442855,0.096698
0.42006,0.095116
0.39729,0.093182
0.374549,0.090897
0.351846,0.088259
0.329188,0.085272
0.306583,0.081934
0.284035,0.078248
0.261553,0.074214
0.239144,0.069834
0.216814,0.065109
0.19457,0.06004
0.17242,0.05463
0.15037,0.048879
0.128425,0.04279
0.106595,0.036364
0.084885,0.029603
0.063303,0.02251
0.041854,0.015087
0.020543,0.007398
0.017343,0.006046
0.01432,0.004405
0.01151,0.002495
0.008944,0.000337
0.006655,-0.00204
0.004668,-0.004613
0.003005,-0.007348
0.001689,-0.010215
0.000733,-0.013181
0.000148,-0.016208
-0.000058,-0.019264
0.000118,-0.022315
0.000671,-0.025338
0.001598,-0.028298
0.002887,-0.031158
0.004521,-0.033884
0.006482,-0.036448
0.008749,-0.038816
0.011293,-0.040962
0.014085,-0.04286
0.017093,-0.04449
0.020279,-0.04583
0.023608,-0.046865
0.027042,-0.047581
0.030538,-0.047971
0.034057,-0.048028
0.037556,-0.04775
0.040996,-0.047142
0.044335,-0.04621
0.065321,-0.039436
0.08645,-0.033
0.107715,-0.026907
0.129109,-0.021159
0.150624,-0.015756
0.172253,-0.010701
0.193991,-0.005995
0.215829,-0.00164
0.237759,0.002361
0.259776,0.006009
0.281872,0.009302
0.304038,0.012239
0.326268,0.014818
0.348555,0.01704
0.370891,0.018903
0.393268,0.020407
0.41568,0.02155
0.438118,0.022333
0.460575,0.022756
0.483046,0.022818
0.50552,0.02252
0.527991,0.021861
0.550453,0.020841
0.572896,0.019462
0.595314,0.017723
0.64027,0.013867
0.685227,0.01
0.730183,0.006121
0.775139,0.00223
0.820096,-0.001673
0.865053,-0.005588
0.91001,-0.009517
0.954969,-0.013459
0.999926,-0.017414
