0,0
0.000163,-0.002519
0.000705,-0.005036
0.001621,-0.007473
0.002898,-0.009833
0.004522,-0.012072
0.006474,-0.014168
0.008732,-0.016096
0.011267,-0.017833
0.014052,-0.019359
0.017054,-0.020659
0.020235,-0.021709
0.023561,-0.022521
0.026993,-0.023114
0.030491,-0.02348
0.034012,-0.023609
0.037517,-0.023496
0.040964,-0.023133
0.044311,-0.022517
0.065364,-0.018266
0.086556,-0.014182
0.10788,-0.010293
0.12933,-0.006596
0.150898,-0.003091
0.172577,0.000219
0.194361,0.003334
0.216241,0.006253
0.238211,0.008974
0.260263,0.011497
0.282391,0.013822
0.304586,0.015947
0.326841,0.017872
0.349149,0.019596
0.371503,0.02112
0.393895,0.022441
0.416318,0.023559
0.438763,0.024475
0.461225,0.025189
0.483696,0.025699
0.506166,0.026006
0.528631,0.02611
0.551083,0.026009
0.573512,0.025707
0.595913,0.025199
0.640828,0.02407
0.68574,0.023126
0.730647,0.022368
0.775549,0.021801
0.820448,0.021431
0.865342,0.021261
0.910231,0.021299
0.955116,0.021553
0.999995,0.02203
0.978936,0.02682
0.957724,0.031379
0.93637,0.035707
0.914878,0.039805
0.893253,0.043668
0.871506,0.047297
0.84964,0.05069
0.827662,0.053846
0.805582,0.056765
0.783403,0.059445
0.761134,0.061886
0.738782,0.064086
0.716351,0.066045
0.693852,0.067763
0.67129,0.069238
0.648671,0.070472
0.626004,0.07146
0.603295,0.072207
0.58055,0.072724
0.557776,0.073038
0.53498,0.07316
0.512169,0.073086
0.48935,0.072819
0.46653,0.072356
0.443716,0.0717
0.420915,0.070849
0.398134,0.069805
0.37538,0.068567
0.35266,0.067136
0.329981,0.065513
0.307351,0.063698
0.284775,0.06169
0.262262,0.059493
0.239818,0.057104
0.217449,0.054527
0.195163,0.051761
0.172967,0.048808
0.150868,0.045668
0.128871,0.042343
0.106985,0.038833
0.085215,0.03514
0.06357,0.031266
0.042055,0.027204
0.020698,0.02197
0.017493,0.020884
0.014464,0.019552
0.011647,0.017998
0.009074,0.016233
0.006776,0.014282
0.004779,0.012165
0.003107,0.009908
0.00178,0.007538
0.000813,0.005075
0.000216,0.002581
